,SID,SEASON,NAME,ISO_TIME,LAT,LON,CATEGORY,COUNTRY,PREF
1910,2006216N07151,2006,SAOMAI,10/8/2006 0:00,26.475,122.5,5,TW,Taiwan
1911,2006216N07151,2006,SAOMAI,10/8/2006 3:00,26.7569,121.84,4,CN,Zhejiang Sheng
1912,2006216N07151,2006,SAOMAI,10/8/2006 6:00,27.0,121.175,4,CN,Zhejiang Sheng
1913,2006216N07151,2006,SAOMAI,10/8/2006 9:00,27.1127,120.569,4,CN,Fujian
1914,2006216N07151,2006,SAOMAI,10/8/2006 12:00,27.2,119.975,4,CN,Fujian
1915,2006216N07151,2006,SAOMAI,10/8/2006 15:00,27.3504,119.355,2,CN,Fujian
1916,2006216N07151,2006,SAOMAI,10/8/2006 18:00,27.55,118.725,1,CN,Fujian
1917,2006216N07151,2006,SAOMAI,10/8/2006 21:00,27.8066,118.088,1,CN,Fujian
1918,2007135N08147,2007,YUTU,18/5/2007 12:00,13.15,133.675,1,PW,Kayangel
1919,2007135N08147,2007,YUTU,18/5/2007 15:00,13.5993,133.26,1,PW,Kayangel
1920,2007135N08147,2007,YUTU,18/5/2007 18:00,14.075,132.925,1,PW,Kayangel
1921,2007135N08147,2007,YUTU,18/5/2007 21:00,14.5618,132.636,1,PW,Kayangel
1922,2007135N08147,2007,YUTU,19/5/2007 0:00,15.075,132.425,1,PW,Kayangel
1923,2007135N08147,2007,YUTU,19/5/2007 3:00,15.6343,132.268,1,PH,Eastern Visayas
1924,2007135N08147,2007,YUTU,19/5/2007 6:00,16.175,132.2,2,PH,Eastern Visayas
1925,2007135N08147,2007,YUTU,19/5/2007 9:00,16.6462,132.201,2,PH,Eastern Visayas
1926,2007135N08147,2007,YUTU,19/5/2007 12:00,17.05,132.3,2,PH,Eastern Visayas
1927,2007135N08147,2007,YUTU,19/5/2007 15:00,17.3993,132.466,3,PH,Eastern Visayas
1928,2007135N08147,2007,YUTU,19/5/2007 18:00,17.7,132.725,3,PH,Eastern Visayas
1929,2007135N08147,2007,YUTU,19/5/2007 21:00,17.9656,133.054,3,PH,Eastern Visayas
1930,2007135N08147,2007,YUTU,20/5/2007 0:00,18.25,133.45,3,JP,Okinawa
1931,2007135N08147,2007,YUTU,20/5/2007 3:00,18.6187,133.86700000000002,3,JP,Okinawa
1932,2007135N08147,2007,YUTU,20/5/2007 6:00,19.025,134.325,4,JP,Okinawa
1933,2007135N08147,2007,YUTU,20/5/2007 9:00,19.4136,134.808,4,JP,Okinawa
1934,2007135N08147,2007,YUTU,20/5/2007 12:00,19.825,135.325,4,JP,Okinawa
1935,2007135N08147,2007,YUTU,20/5/2007 15:00,20.2779,135.85299999999998,4,JP,Okinawa
1936,2007135N08147,2007,YUTU,20/5/2007 18:00,20.75,136.425,4,JP,Okinawa
1937,2007135N08147,2007,YUTU,20/5/2007 21:00,21.1936,137.053,4,JP,Kagoshima
1938,2007135N08147,2007,YUTU,21/5/2007 0:00,21.675,137.725,4,MP,Saipan
1939,2007135N08147,2007,YUTU,21/5/2007 3:00,22.2471,138.405,4,MP,Saipan
1940,2007135N08147,2007,YUTU,21/5/2007 6:00,22.85,139.125,4,MP,Saipan
1941,2007135N08147,2007,YUTU,21/5/2007 9:00,23.4075,139.887,4,MP,Saipan
1942,2007135N08147,2007,YUTU,21/5/2007 12:00,23.975,140.7,4,MP,Saipan
1943,2007135N08147,2007,YUTU,21/5/2007 15:00,24.5927,141.55100000000002,3,MP,Saipan
1944,2007135N08147,2007,YUTU,21/5/2007 18:00,25.2,142.5,2,JP,Shizuoka
1945,2007135N08147,2007,YUTU,21/5/2007 21:00,25.741,143.525,1,JP,Chiba
1946,2007135N08147,2007,YUTU,22/5/2007 0:00,26.25,144.55,1,JP,Chiba
1947,2007188N04148,2007,MAN-YI,10/7/2007 6:00,12.85,137.225,1,FM,Yap
1948,2007188N04148,2007,MAN-YI,10/7/2007 9:00,13.2279,136.803,1,FM,Yap
1949,2007188N04148,2007,MAN-YI,10/7/2007 12:00,13.7,136.375,1,FM,Yap
1950,2007188N04148,2007,MAN-YI,10/7/2007 15:00,14.3312,135.862,1,FM,Yap
1951,2007188N04148,2007,MAN-YI,10/7/2007 18:00,15.0,135.3,1,FM,Yap
1952,2007188N04148,2007,MAN-YI,10/7/2007 21:00,15.5499,134.721,1,FM,Yap
1953,2007188N04148,2007,MAN-YI,11/7/2007 0:00,16.1,134.125,1,FM,Yap
1954,2007188N04148,2007,MAN-YI,11/7/2007 3:00,16.7253,133.547,2,FM,Yap
1955,2007188N04148,2007,MAN-YI,11/7/2007 6:00,17.4,132.925,2,PH,Eastern Visayas
1956,2007188N04148,2007,MAN-YI,11/7/2007 9:00,18.1331,132.20600000000002,2,PH,Bicol
1957,2007188N04148,2007,MAN-YI,11/7/2007 12:00,18.825,131.45,3,JP,Okinawa
1958,2007188N04148,2007,MAN-YI,11/7/2007 15:00,19.3564,130.678,3,JP,Okinawa
1959,2007188N04148,2007,MAN-YI,11/7/2007 18:00,19.85,130.0,4,JP,Okinawa
1960,2007188N04148,2007,MAN-YI,11/7/2007 21:00,20.4221,129.509,4,JP,Okinawa
1961,2007188N04148,2007,MAN-YI,12/7/2007 0:00,21.025,129.15,4,JP,Okinawa
1962,2007188N04148,2007,MAN-YI,12/7/2007 3:00,21.6216,128.847,4,JP,Okinawa
1963,2007188N04148,2007,MAN-YI,12/7/2007 6:00,22.25,128.575,4,JP,Okinawa
1964,2007188N04148,2007,MAN-YI,12/7/2007 9:00,22.9194,128.259,4,JP,Okinawa
1965,2007188N04148,2007,MAN-YI,12/7/2007 12:00,23.525,128.0,4,JP,Okinawa
1966,2007188N04148,2007,MAN-YI,12/7/2007 15:00,24.2056,127.736,4,JP,Okinawa
1967,2007188N04148,2007,MAN-YI,12/7/2007 18:00,24.875,127.5,4,JP,Okinawa
1968,2007188N04148,2007,MAN-YI,12/7/2007 21:00,25.4605,127.39399999999999,4,JP,Okinawa
1969,2007188N04148,2007,MAN-YI,13/7/2007 0:00,26.05,127.4,4,JP,Okinawa
1970,2007188N04148,2007,MAN-YI,13/7/2007 3:00,26.6932,127.538,4,JP,Okinawa
1971,2007188N04148,2007,MAN-YI,13/7/2007 6:00,27.4,127.675,4,JP,Okinawa
1972,2007188N04148,2007,MAN-YI,13/7/2007 9:00,27.9743,127.704,3,JP,Okinawa
1973,2007188N04148,2007,MAN-YI,13/7/2007 12:00,28.475,127.75,2,JP,Kagoshima
1974,2007188N04148,2007,MAN-YI,13/7/2007 15:00,28.9266,127.905,2,JP,Kagoshima
1975,2007188N04148,2007,MAN-YI,13/7/2007 18:00,29.4,128.2,2,JP,Kagoshima
1976,2007188N04148,2007,MAN-YI,13/7/2007 21:00,29.9202,128.672,2,JP,Kagoshima
1977,2007188N04148,2007,MAN-YI,14/7/2007 0:00,30.425,129.325,2,JP,Kagoshima
1978,2007188N04148,2007,MAN-YI,14/7/2007 3:00,31.0398,130.207,2,JP,Kagoshima
1979,2007188N04148,2007,MAN-YI,14/7/2007 4:00,31.2477,130.523,2,JP,Kagoshima
1980,2007188N04148,2007,MAN-YI,14/7/2007 5:00,31.4521,130.839,1,JP,Kagoshima
1981,2007188N04148,2007,MAN-YI,14/7/2007 6:00,31.675,131.175,1,JP,Miyazaki
1982,2007188N04148,2007,MAN-YI,14/7/2007 9:00,32.2134,131.991,1,JP,Miyazaki
1983,2007188N04148,2007,MAN-YI,14/7/2007 12:00,32.675,132.825,1,JP,Kochi
1984,2007208N20155,2007,USAGI,29/7/2007 18:00,18.7,143.35,1,MP,Saipan
1985,2007208N20155,2007,USAGI,29/7/2007 21:00,18.972,142.954,1,MP,Saipan
1986,2007208N20155,2007,USAGI,30/7/2007 0:00,19.3,142.55,1,MP,Saipan
1987,2007208N20155,2007,USAGI,30/7/2007 3:00,19.6124,142.204,1,MP,Saipan
1988,2007208N20155,2007,USAGI,30/7/2007 6:00,19.925,141.9,1,MP,Saipan
1989,2007208N20155,2007,USAGI,30/7/2007 9:00,20.2117,141.639,1,MP,Saipan
1990,2007208N20155,2007,USAGI,30/7/2007 12:00,20.525,141.375,1,MP,Saipan
1991,2007208N20155,2007,USAGI,30/7/2007 15:00,20.9288,141.043,1,MP,Saipan
1992,2007208N20155,2007,USAGI,30/7/2007 18:00,21.325,140.7,1,MP,Saipan
1993,2007208N20155,2007,USAGI,30/7/2007 21:00,21.6019,140.381,1,MP,Saipan
1994,2007208N20155,2007,USAGI,31/7/2007 0:00,21.875,140.1,2,MP,Saipan
1995,2007208N20155,2007,USAGI,31/7/2007 3:00,22.2492,139.89700000000002,2,MP,Saipan
1996,2007208N20155,2007,USAGI,31/7/2007 6:00,22.65,139.675,2,MP,Saipan
1997,2007208N20155,2007,USAGI,31/7/2007 9:00,23.0104,139.363,3,MP,Saipan
1998,2007208N20155,2007,USAGI,31/7/2007 12:00,23.375,138.95,3,MP,Saipan
1999,2007208N20155,2007,USAGI,31/7/2007 15:00,23.7603,138.408,3,JP,Kagoshima
2000,2007208N20155,2007,USAGI,31/7/2007 18:00,24.175,137.85,4,JP,Kagoshima
2001,2007208N20155,2007,USAGI,31/7/2007 21:00,24.6126,137.44,4,JP,Kagoshima
2002,2007208N20155,2007,USAGI,1/8/2007 0:00,25.1,137.025,4,JP,Kagoshima
2003,2007208N20155,2007,USAGI,1/8/2007 3:00,25.6384,136.454,4,JP,Kagoshima
2004,2007208N20155,2007,USAGI,1/8/2007 6:00,26.225,135.875,4,JP,Kagoshima
2005,2007208N20155,2007,USAGI,1/8/2007 9:00,26.8138,135.442,4,JP,Kagoshima
2006,2007208N20155,2007,USAGI,1/8/2007 12:00,27.475,135.0,4,JP,Kagoshima
2007,2007208N20155,2007,USAGI,1/8/2007 15:00,28.2533,134.39,4,JP,Kagoshima
2008,2007208N20155,2007,USAGI,1/8/2007 18:00,29.075,133.775,4,JP,Kagoshima
2009,2007208N20155,2007,USAGI,1/8/2007 21:00,29.8664,133.3,3,JP,Kagoshima
2010,2007208N20155,2007,USAGI,2/8/2007 0:00,30.6,132.9,3,JP,Miyazaki
2011,2007208N20155,2007,USAGI,2/8/2007 3:00,31.2852,132.38,3,JP,Miyazaki
2012,2007208N20155,2007,USAGI,2/8/2007 6:00,31.875,131.925,2,JP,Miyazaki
2013,2007208N20155,2007,USAGI,2/8/2007 8:00,32.2998,131.713,2,JP,Miyazaki
2014,2007208N20155,2007,USAGI,2/8/2007 9:00,32.4935,131.626,2,JP,Miyazaki
2015,2007208N20155,2007,USAGI,2/8/2007 12:00,33.025,131.45,1,JP,Oita
2016,2007208N20155,2007,USAGI,2/8/2007 15:00,33.498000000000005,131.333,1,JP,Oita
2017,2007208N20155,2007,USAGI,2/8/2007 16:00,33.6886,131.29399999999998,1,JP,Fukuoka
2018,2007208N20155,2007,USAGI,2/8/2007 18:00,34.075,131.325,1,JP,Yamaguchi
2019,2007208N20155,2007,USAGI,2/8/2007 21:00,34.9972,131.586,1,JP,Shimane
2020,2007208N20155,2007,USAGI,3/8/2007 0:00,35.85,132.075,1,JP,Shimane
2021,2007240N17153,2007,FITOW,30/8/2007 0:00,24.025,156.875,1,MH,Enewetak Atoll
2022,2007240N17153,2007,FITOW,30/8/2007 3:00,24.2913,156.94299999999998,1,MH,Enewetak Atoll
2023,2007240N17153,2007,FITOW,30/8/2007 6:00,24.625,157.0,1,MH,Enewetak Atoll
2024,2007240N17153,2007,FITOW,30/8/2007 9:00,25.1929,157.033,1,MH,Enewetak Atoll
2025,2007240N17153,2007,FITOW,30/8/2007 12:00,25.75,156.925,1,MP,Saipan
2026,2007240N17153,2007,FITOW,30/8/2007 15:00,26.0765,156.569,1,MP,Saipan
2027,2007240N17153,2007,FITOW,30/8/2007 18:00,26.275,156.1,1,MP,Saipan
2028,2007240N17153,2007,FITOW,30/8/2007 21:00,26.4163,155.661,1,MP,Saipan
2029,2007240N17153,2007,FITOW,31/8/2007 0:00,26.55,155.275,1,MP,Saipan
2030,2007240N17153,2007,FITOW,31/8/2007 3:00,26.774,155.041,1,MP,Saipan
2031,2007240N17153,2007,FITOW,31/8/2007 6:00,27.025,154.8,1,MP,Saipan
2032,2007240N17153,2007,FITOW,31/8/2007 9:00,27.2689,154.38299999999998,1,MP,Saipan
2033,2007240N17153,2007,FITOW,31/8/2007 12:00,27.475,153.925,1,MP,Saipan
2034,2007240N17153,2007,FITOW,31/8/2007 15:00,27.5985,153.55100000000002,1,MP,Saipan
2035,2007240N17153,2007,FITOW,31/8/2007 18:00,27.7,153.175,1,MP,Saipan
2036,2007240N17153,2007,FITOW,31/8/2007 21:00,27.8651,152.716,1,JP,Chiba
2037,2007240N17153,2007,FITOW,1/9/2007 0:00,28.0,152.275,1,JP,Chiba
2038,2007240N17153,2007,FITOW,1/9/2007 3:00,28.0421,151.957,1,JP,Chiba
2039,2007240N17153,2007,FITOW,1/9/2007 6:00,28.025,151.65,1,JP,Chiba
2040,2007240N17153,2007,FITOW,1/9/2007 9:00,27.9884,151.222,1,JP,Chiba
2041,2007240N17153,2007,FITOW,1/9/2007 12:00,27.925,150.825,1,JP,Chiba
2042,2007240N17153,2007,FITOW,1/9/2007 15:00,27.8572,150.596,1,JP,Chiba
2043,2007240N17153,2007,FITOW,1/9/2007 18:00,27.775,150.4,1,JP,Chiba
2044,2007240N17153,2007,FITOW,1/9/2007 21:00,27.6861,150.134,1,JP,Chiba
2045,2007240N17153,2007,FITOW,2/9/2007 0:00,27.575,149.8,1,JP,Chiba
2046,2007240N17153,2007,FITOW,2/9/2007 3:00,27.4271,149.36,1,JP,Chiba
2047,2007240N17153,2007,FITOW,2/9/2007 6:00,27.275,148.925,1,JP,Chiba
2048,2007240N17153,2007,FITOW,2/9/2007 9:00,27.1454,148.621,1,JP,Chiba
2049,2007240N17153,2007,FITOW,2/9/2007 12:00,27.05,148.35,1,JP,Chiba
2050,2007240N17153,2007,FITOW,2/9/2007 15:00,26.9975,148.025,1,JP,Chiba
2051,2007240N17153,2007,FITOW,2/9/2007 18:00,26.975,147.7,1,JP,Chiba
2052,2007240N17153,2007,FITOW,2/9/2007 21:00,26.9474,147.412,1,JP,Chiba
2053,2007240N17153,2007,FITOW,3/9/2007 0:00,26.95,147.125,1,JP,Chiba
2054,2007240N17153,2007,FITOW,3/9/2007 3:00,27.0011,146.82399999999998,1,JP,Chiba
2055,2007240N17153,2007,FITOW,3/9/2007 6:00,27.075,146.475,1,JP,Chiba
2056,2007240N17153,2007,FITOW,3/9/2007 9:00,27.1271,146.06,1,JP,Chiba
2057,2007240N17153,2007,FITOW,3/9/2007 12:00,27.2,145.575,1,JP,Chiba
2058,2007240N17153,2007,FITOW,3/9/2007 15:00,27.3251,145.029,1,JP,Chiba
2059,2007240N17153,2007,FITOW,3/9/2007 18:00,27.5,144.4,1,JP,Chiba
2060,2007240N17153,2007,FITOW,3/9/2007 21:00,27.5498,143.863,1,JP,Chiba
2061,2007240N17153,2007,FITOW,4/9/2007 0:00,27.6,143.4,1,JP,Chiba
2062,2007240N17153,2007,FITOW,4/9/2007 3:00,27.7229,142.925,1,JP,Chiba
2063,2007240N17153,2007,FITOW,4/9/2007 6:00,27.85,142.475,1,JP,Chiba
2064,2007240N17153,2007,FITOW,4/9/2007 9:00,27.9244,141.969,1,JP,Chiba
2065,2007240N17153,2007,FITOW,4/9/2007 12:00,28.025,141.475,1,JP,Shizuoka
2066,2007240N17153,2007,FITOW,4/9/2007 15:00,28.2555,141.047,1,JP,Shizuoka
2067,2007240N17153,2007,FITOW,4/9/2007 18:00,28.525,140.65,1,JP,Shizuoka
2068,2007240N17153,2007,FITOW,4/9/2007 21:00,28.8731,140.285,1,JP,Shizuoka
2069,2007240N17153,2007,FITOW,5/9/2007 0:00,29.25,139.925,1,JP,Shizuoka
2070,2007240N17153,2007,FITOW,5/9/2007 3:00,29.5399,139.569,1,JP,Shizuoka
2071,2007240N17153,2007,FITOW,5/9/2007 6:00,29.8,139.325,1,JP,Shizuoka
2072,2007240N17153,2007,FITOW,5/9/2007 9:00,30.0231,139.139,1,JP,Shizuoka
2073,2007240N17153,2007,FITOW,5/9/2007 12:00,30.25,138.925,1,JP,Shizuoka
2074,2007240N17153,2007,FITOW,5/9/2007 15:00,30.4981,138.749,1,JP,Shizuoka
2075,2007240N17153,2007,FITOW,5/9/2007 18:00,30.825,138.575,1,JP,Shizuoka
2076,2007240N17153,2007,FITOW,5/9/2007 21:00,31.3594,138.436,1,JP,Shizuoka
2077,2007240N17153,2007,FITOW,6/9/2007 0:00,32.0,138.4,1,JP,Shizuoka
2078,2007240N17153,2007,FITOW,6/9/2007 3:00,32.5325,138.442,1,JP,Shizuoka
2079,2007240N17153,2007,FITOW,6/9/2007 6:00,33.075,138.5,1,JP,Shizuoka
2080,2007240N17153,2007,FITOW,6/9/2007 9:00,33.5631,138.576,1,JP,Shizuoka
2081,2007240N17153,2007,FITOW,6/9/2007 12:00,34.1,138.7,1,JP,Shizuoka
2082,2007240N17153,2007,FITOW,6/9/2007 14:00,34.5183,138.838,1,JP,Shizuoka
2083,2007240N17153,2007,FITOW,6/9/2007 15:00,34.8057,138.931,1,JP,Shizuoka
2084,2007240N17153,2007,FITOW,6/9/2007 18:00,35.6,139.225,1,JP,Yamanashi
2085,2007254N18140,2007,NARI,13/9/2007 18:00,23.975,130.45,1,JP,Okinawa
2086,2007254N18140,2007,NARI,13/9/2007 21:00,24.1925,129.843,1,JP,Okinawa
2087,2007254N18140,2007,NARI,14/9/2007 0:00,24.4,129.275,1,JP,Okinawa
2088,2007254N18140,2007,NARI,14/9/2007 3:00,24.6849,128.656,2,JP,Okinawa
2089,2007254N18140,2007,NARI,14/9/2007 6:00,25.0,128.1,2,JP,Okinawa
2090,2007254N18140,2007,NARI,14/9/2007 9:00,25.3417,127.64,3,JP,Okinawa
2091,2007254N18140,2007,NARI,14/9/2007 12:00,25.7,127.2,4,JP,Okinawa
2092,2007254N18140,2007,NARI,14/9/2007 15:00,26.1631,126.791,4,JP,Okinawa
2093,2007254N18140,2007,NARI,14/9/2007 18:00,26.675,126.475,4,JP,Okinawa
2094,2007254N18140,2007,NARI,14/9/2007 21:00,27.208000000000002,126.28,4,JP,Okinawa
2095,2007254N18140,2007,NARI,15/9/2007 0:00,27.8,126.175,4,JP,Okinawa
2096,2007254N18140,2007,NARI,15/9/2007 3:00,28.4362,126.06299999999999,4,JP,Okinawa
2097,2007254N18140,2007,NARI,15/9/2007 6:00,29.05,126.025,4,JP,Okinawa
2098,2007254N18140,2007,NARI,15/9/2007 9:00,29.5437,126.056,3,CN,Zhejiang Sheng
2099,2007254N18140,2007,NARI,15/9/2007 12:00,30.0,126.15,2,KR,Jeju-do
2100,2007254N18140,2007,NARI,15/9/2007 15:00,30.4237,126.2,2,KR,Jeju-do
2101,2007254N18140,2007,NARI,15/9/2007 18:00,30.95,126.3,2,KR,Jeju-do
2102,2007254N18140,2007,NARI,15/9/2007 21:00,31.595,126.49700000000001,2,KR,Jeju-do
2103,2007254N18140,2007,NARI,16/9/2007 0:00,32.325,126.675,2,KR,Jeju-do
2104,2007254N18140,2007,NARI,16/9/2007 3:00,33.0711,126.814,1,KR,Jeju-do
2105,2007254N18140,2007,NARI,16/9/2007 6:00,33.825,127.125,1,KR,Jeju-do
2106,2007254N18140,2007,NARI,16/9/2007 9:00,34.5012,127.396,1,KR,Jeollanam-do
2107,2007257N16134,2007,WIPHA,16/9/2007 12:00,21.25,129.95,1,JP,Okinawa
2108,2007257N16134,2007,WIPHA,16/9/2007 15:00,21.6278,129.36,1,JP,Okinawa
2109,2007257N16134,2007,WIPHA,16/9/2007 18:00,21.975,128.725,1,JP,Okinawa
2110,2007257N16134,2007,WIPHA,16/9/2007 21:00,22.2147,128.215,1,JP,Okinawa
2111,2007257N16134,2007,WIPHA,17/9/2007 0:00,22.425,127.725,1,JP,Okinawa
2112,2007257N16134,2007,WIPHA,17/9/2007 3:00,22.6748,127.20200000000001,2,JP,Okinawa
2113,2007257N16134,2007,WIPHA,17/9/2007 6:00,22.9,126.775,2,JP,Okinawa
2114,2007257N16134,2007,WIPHA,17/9/2007 9:00,23.1462,126.26100000000001,3,JP,Okinawa
2115,2007257N16134,2007,WIPHA,17/9/2007 12:00,23.375,125.7,4,JP,Okinawa
2116,2007257N16134,2007,WIPHA,17/9/2007 15:00,23.6231,125.117,4,JP,Okinawa
2117,2007257N16134,2007,WIPHA,17/9/2007 18:00,23.9,124.575,4,JP,Okinawa
2118,2007257N16134,2007,WIPHA,17/9/2007 21:00,24.1016,124.096,4,JP,Okinawa
2119,2007257N16134,2007,WIPHA,17/9/2007 23:00,24.2595,123.818,4,JP,Okinawa
2120,2007257N16134,2007,WIPHA,18/9/2007 0:00,24.4,123.65,4,JP,Okinawa
2121,2007257N16134,2007,WIPHA,18/9/2007 3:00,24.9799,123.135,4,JP,Okinawa
2122,2007257N16134,2007,WIPHA,18/9/2007 6:00,25.6,122.575,4,TW,Taiwan
2123,2007257N16134,2007,WIPHA,18/9/2007 9:00,25.9025,121.97,4,TW,Taiwan
2124,2007257N16134,2007,WIPHA,18/9/2007 12:00,26.2,121.45,4,TW,Taiwan
2125,2007257N16134,2007,WIPHA,18/9/2007 15:00,26.6433,121.083,3,CN,Fujian
2126,2007257N16134,2007,WIPHA,18/9/2007 18:00,27.1,120.725,3,CN,Zhejiang Sheng
2127,2007257N16134,2007,WIPHA,18/9/2007 21:00,27.4023,120.17200000000001,2,CN,Fujian
2128,2007257N16134,2007,WIPHA,19/9/2007 0:00,27.775,119.65,1,CN,Zhejiang Sheng
2129,2007291N19148,2007,KAJIKI,19/10/2007 18:00,21.4,141.1,1,MP,Saipan
2130,2007291N19148,2007,KAJIKI,19/10/2007 21:00,21.6967,140.825,1,MP,Saipan
2131,2007291N19148,2007,KAJIKI,20/10/2007 0:00,22.05,140.675,2,MP,Saipan
2132,2007291N19148,2007,KAJIKI,20/10/2007 3:00,22.6337,140.57399999999998,3,MP,Saipan
2133,2007291N19148,2007,KAJIKI,20/10/2007 6:00,23.3,140.6,3,MP,Saipan
2134,2007291N19148,2007,KAJIKI,20/10/2007 9:00,23.8795,140.731,3,MP,Saipan
2135,2007291N19148,2007,KAJIKI,20/10/2007 12:00,24.5,141.025,3,JP,Shizuoka
2136,2007291N19148,2007,KAJIKI,20/10/2007 15:00,25.214000000000002,141.44899999999998,3,JP,Shizuoka
2137,2007291N19148,2007,KAJIKI,20/10/2007 18:00,26.025,142.1,4,JP,Shizuoka
2138,2007291N19148,2007,KAJIKI,20/10/2007 21:00,26.9339,142.899,4,JP,Chiba
2139,2007291N19148,2007,KAJIKI,21/10/2007 0:00,27.875,143.9,4,JP,Chiba
2140,2007291N19148,2007,KAJIKI,21/10/2007 3:00,28.8662,145.026,4,JP,Chiba
2141,2007291N19148,2007,KAJIKI,21/10/2007 6:00,29.9,146.325,4,JP,Chiba
2142,2007291N19148,2007,KAJIKI,21/10/2007 9:00,30.9817,147.67700000000002,3,JP,Chiba
2143,2007291N19148,2007,KAJIKI,21/10/2007 12:00,32.075,149.25,2,JP,Chiba
2144,2007291N19148,2007,KAJIKI,21/10/2007 15:00,33.1667,151.14600000000002,1,JP,Chiba
2145,2008147N10141,2008,NAKRI,28/5/2008 12:00,15.825,136.775,1,FM,Yap
2146,2008147N10141,2008,NAKRI,28/5/2008 15:00,15.915,136.674,1,FM,Yap
2147,2008147N10141,2008,NAKRI,28/5/2008 18:00,15.975,136.55,1,FM,Yap
2148,2008147N10141,2008,NAKRI,28/5/2008 21:00,16.0143,136.429,2,FM,Yap
2149,2008147N10141,2008,NAKRI,29/5/2008 0:00,16.05,136.275,3,FM,Yap
2150,2008147N10141,2008,NAKRI,29/5/2008 3:00,16.1182,136.054,3,FM,Yap
2151,2008147N10141,2008,NAKRI,29/5/2008 6:00,16.175,135.825,4,FM,Yap
2152,2008147N10141,2008,NAKRI,29/5/2008 9:00,16.1693,135.659,4,FM,Yap
2153,2008147N10141,2008,NAKRI,29/5/2008 12:00,16.175,135.5,4,FM,Yap
2154,2008147N10141,2008,NAKRI,29/5/2008 15:00,16.2581,135.308,4,FM,Yap
2155,2008147N10141,2008,NAKRI,29/5/2008 18:00,16.375,135.1,4,FM,Yap
2156,2008147N10141,2008,NAKRI,29/5/2008 21:00,16.4743,134.901,4,FM,Yap
2157,2008147N10141,2008,NAKRI,30/5/2008 0:00,16.6,134.675,4,FM,Yap
2158,2008147N10141,2008,NAKRI,30/5/2008 3:00,16.78,134.401,4,FM,Yap
2159,2008147N10141,2008,NAKRI,30/5/2008 6:00,16.975,134.1,4,FM,Yap
2160,2008147N10141,2008,NAKRI,30/5/2008 9:00,17.1225,133.792,3,FM,Yap
2161,2008147N10141,2008,NAKRI,30/5/2008 12:00,17.3,133.5,3,FM,Yap
2162,2008147N10141,2008,NAKRI,30/5/2008 15:00,17.5744,133.227,3,FM,Yap
2163,2008147N10141,2008,NAKRI,30/5/2008 18:00,17.875,133.025,2,PH,Eastern Visayas
2164,2008147N10141,2008,NAKRI,30/5/2008 21:00,18.1081,132.93,2,PH,Eastern Visayas
2165,2008147N10141,2008,NAKRI,31/5/2008 0:00,18.375,132.9,2,JP,Okinawa
2166,2008147N10141,2008,NAKRI,31/5/2008 3:00,18.775,132.869,2,JP,Okinawa
2167,2008147N10141,2008,NAKRI,31/5/2008 6:00,19.175,132.85,2,JP,Okinawa
2168,2008147N10141,2008,NAKRI,31/5/2008 9:00,19.4475,132.821,2,JP,Okinawa
2169,2008147N10141,2008,NAKRI,31/5/2008 12:00,19.675,132.8,2,JP,Okinawa
2170,2008147N10141,2008,NAKRI,31/5/2008 15:00,19.9269,132.789,1,JP,Okinawa
2171,2008147N10141,2008,NAKRI,31/5/2008 18:00,20.175,132.8,1,JP,Okinawa
2172,2008147N10141,2008,NAKRI,31/5/2008 21:00,20.3825,132.835,1,JP,Okinawa
2173,2008147N10141,2008,NAKRI,1/6/2008 0:00,20.65,132.9,1,JP,Okinawa
2174,2008147N10141,2008,NAKRI,1/6/2008 3:00,21.0719,132.99200000000002,1,JP,Okinawa
2175,2008147N10141,2008,NAKRI,1/6/2008 6:00,21.55,133.1,1,JP,Okinawa
2176,2008147N10141,2008,NAKRI,1/6/2008 9:00,21.9562,133.191,1,JP,Okinawa
2177,2008147N10141,2008,NAKRI,1/6/2008 12:00,22.4,133.3,1,JP,Okinawa
2178,2008147N10141,2008,NAKRI,1/6/2008 15:00,22.9205,133.42,1,JP,Okinawa
2179,2008147N10141,2008,NAKRI,1/6/2008 18:00,23.55,133.625,2,JP,Kagoshima
2180,2008147N10141,2008,NAKRI,1/6/2008 21:00,24.2943,133.955,2,JP,Kagoshima
2181,2008147N10141,2008,NAKRI,2/6/2008 0:00,25.125,134.4,2,JP,Kagoshima
2182,2008147N10141,2008,NAKRI,2/6/2008 3:00,25.9909,134.894,2,JP,Kagoshima
2183,2008147N10141,2008,NAKRI,2/6/2008 6:00,26.85,135.5,2,JP,Kagoshima
2184,2008147N10141,2008,NAKRI,2/6/2008 9:00,27.6143,136.222,1,JP,Kochi
2185,2008147N10141,2008,NAKRI,2/6/2008 12:00,28.375,137.025,1,JP,Wakayama
2186,2008147N10141,2008,NAKRI,2/6/2008 15:00,29.2197,137.839,1,JP,Wakayama
2187,2008252N16128,2008,SINLAKU,9/9/2008 6:00,17.8,125.2,1,PH,Cagayan Valley
2188,2008252N16128,2008,SINLAKU,9/9/2008 9:00,18.1781,125.164,1,PH,Cagayan Valley
2189,2008252N16128,2008,SINLAKU,9/9/2008 12:00,18.575,125.125,1,PH,Cagayan Valley
2190,2008252N16128,2008,SINLAKU,9/9/2008 15:00,18.9294,125.016,1,PH,Cagayan Valley
2191,2008252N16128,2008,SINLAKU,9/9/2008 18:00,19.25,124.85,2,PH,Cagayan Valley
