,Unnamed: 0,SID,SEASON,NAME,ISO_TIME,LAT,LON,CATEGORY,COUNTRY,PREF,Highest Cat in JP
1763,1763,2005268N19146,2005,LONGWANG,1/10/2005 18:00,23.475,122.45,4,TW,Taiwan,4
1764,1764,2005268N19146,2005,LONGWANG,1/10/2005 21:00,23.7097,121.58,3,TW,Taiwan,4
1765,1765,2005268N19146,2005,LONGWANG,2/10/2005 0:00,23.975,120.8,2,TW,Taiwan,4
1766,1766,2005268N19146,2005,LONGWANG,2/10/2005 3:00,24.057,120.233,2,TW,Taiwan,4
1767,1767,2005268N19146,2005,LONGWANG,2/10/2005 6:00,24.125,119.725,2,TW,Taiwan,4
1768,1768,2005268N19146,2005,LONGWANG,2/10/2005 9:00,24.2164,119.231,2,CN,Fujian,4
1769,1769,2005268N19146,2005,LONGWANG,2/10/2005 12:00,24.35,118.75,1,CN,Fujian,4
1770,1770,2005268N19146,2005,LONGWANG,2/10/2005 15:00,24.5361,118.243,1,CN,Fujian,4
1771,1771,2005282N22138,2005,KIROGI,11/10/2005 6:00,21,133.025,1,JP,Okinawa,4
1772,1772,2005282N22138,2005,KIROGI,11/10/2005 9:00,20.8531,132.988,1,JP,Okinawa,4
1773,1773,2005282N22138,2005,KIROGI,11/10/2005 12:00,20.725,132.925,1,JP,Okinawa,4
1774,1774,2005282N22138,2005,KIROGI,11/10/2005 15:00,20.5938,132.793,2,JP,Okinawa,4
1775,1775,2005282N22138,2005,KIROGI,11/10/2005 18:00,20.5,132.65,3,JP,Okinawa,4
1776,1776,2005282N22138,2005,KIROGI,11/10/2005 21:00,20.4594,132.557,2,JP,Okinawa,4
1777,1777,2005282N22138,2005,KIROGI,12/10/2005 0:00,20.475,132.475,2,JP,Okinawa,4
1778,1778,2005282N22138,2005,KIROGI,12/10/2005 3:00,20.5312,132.375,2,JP,Okinawa,4
1779,1779,2005282N22138,2005,KIROGI,12/10/2005 6:00,20.625,132.275,2,JP,Okinawa,4
1780,1780,2005282N22138,2005,KIROGI,12/10/2005 9:00,20.73,132.187,3,JP,Okinawa,4
1781,1781,2005282N22138,2005,KIROGI,12/10/2005 12:00,20.85,132.1,3,JP,Okinawa,4
1782,1782,2005282N22138,2005,KIROGI,12/10/2005 15:00,20.9713,132,3,JP,Okinawa,4
1783,1783,2005282N22138,2005,KIROGI,12/10/2005 18:00,21.1,131.9,3,JP,Okinawa,4
1784,1784,2005282N22138,2005,KIROGI,12/10/2005 21:00,21.2413,131.794,3,JP,Okinawa,4
1785,1785,2005282N22138,2005,KIROGI,13/10/2005 0:00,21.375,131.725,2,JP,Okinawa,4
1786,1786,2005282N22138,2005,KIROGI,13/10/2005 3:00,21.475,131.737,2,JP,Okinawa,4
1787,1787,2005282N22138,2005,KIROGI,13/10/2005 6:00,21.575,131.775,2,JP,Okinawa,4
1788,1788,2005282N22138,2005,KIROGI,13/10/2005 9:00,21.6994,131.777,2,JP,Okinawa,4
1789,1789,2005282N22138,2005,KIROGI,13/10/2005 12:00,21.85,131.775,2,JP,Okinawa,4
1790,1790,2005282N22138,2005,KIROGI,13/10/2005 15:00,22.0337,131.819,2,JP,Okinawa,4
1791,1791,2005282N22138,2005,KIROGI,13/10/2005 18:00,22.225,131.8,2,JP,Okinawa,4
1792,1792,2005282N22138,2005,KIROGI,13/10/2005 21:00,22.3933,131.597,2,JP,Okinawa,4
1793,1793,2005282N22138,2005,KIROGI,14/10/2005 0:00,22.55,131.375,2,JP,Okinawa,4
1794,1794,2005282N22138,2005,KIROGI,14/10/2005 3:00,22.7168,131.304,2,JP,Okinawa,4
1795,1795,2005282N22138,2005,KIROGI,14/10/2005 6:00,22.85,131.275,2,JP,Okinawa,4
1796,1796,2005282N22138,2005,KIROGI,14/10/2005 9:00,22.9131,131.194,2,JP,Okinawa,4
1797,1797,2005282N22138,2005,KIROGI,14/10/2005 12:00,22.95,131.125,2,JP,Okinawa,4
1798,1798,2005282N22138,2005,KIROGI,14/10/2005 15:00,23.0031,131.092,2,JP,Okinawa,4
1799,1799,2005282N22138,2005,KIROGI,14/10/2005 18:00,23.075,131.1,2,JP,Okinawa,4
1800,1800,2005282N22138,2005,KIROGI,14/10/2005 21:00,23.1819,131.151,3,JP,Okinawa,4
1801,1801,2005282N22138,2005,KIROGI,15/10/2005 0:00,23.3,131.225,3,JP,Okinawa,4
1802,1802,2005282N22138,2005,KIROGI,15/10/2005 3:00,23.3943,131.261,3,JP,Okinawa,4
1803,1803,2005282N22138,2005,KIROGI,15/10/2005 6:00,23.5,131.35,3,JP,Okinawa,4
1804,1804,2005282N22138,2005,KIROGI,15/10/2005 9:00,23.65,131.556,3,JP,Okinawa,4
1805,1805,2005282N22138,2005,KIROGI,15/10/2005 12:00,23.8,131.825,3,JP,Okinawa,4
1806,1806,2005282N22138,2005,KIROGI,15/10/2005 15:00,23.9037,132.096,3,JP,Okinawa,4
1807,1807,2005282N22138,2005,KIROGI,15/10/2005 18:00,24,132.375,3,JP,Okinawa,4
1808,1808,2005282N22138,2005,KIROGI,15/10/2005 21:00,24.1118,132.636,3,JP,Okinawa,4
1809,1809,2005282N22138,2005,KIROGI,16/10/2005 0:00,24.25,132.9,3,JP,Kagoshima,4
1810,1810,2005282N22138,2005,KIROGI,16/10/2005 3:00,24.4113,133.191,3,JP,Kagoshima,4
1811,1811,2005282N22138,2005,KIROGI,16/10/2005 6:00,24.625,133.475,4,JP,Kagoshima,4
1812,1812,2005282N22138,2005,KIROGI,16/10/2005 9:00,24.9081,133.735,4,JP,Kagoshima,4
1813,1813,2005282N22138,2005,KIROGI,16/10/2005 12:00,25.225,133.95,4,JP,Kagoshima,4
1814,1814,2005282N22138,2005,KIROGI,16/10/2005 15:00,25.5174,134.093,4,JP,Kagoshima,4
1815,1815,2005282N22138,2005,KIROGI,16/10/2005 18:00,25.825,134.225,4,JP,Kagoshima,4
1816,1816,2005282N22138,2005,KIROGI,16/10/2005 21:00,26.1413,134.421,3,JP,Kagoshima,4
1817,1817,2005282N22138,2005,KIROGI,17/10/2005 0:00,26.525,134.625,3,JP,Kagoshima,4
1818,1818,2005282N22138,2005,KIROGI,17/10/2005 3:00,27.033,134.775,3,JP,Kagoshima,4
1819,1819,2005282N22138,2005,KIROGI,17/10/2005 6:00,27.575,134.95,3,JP,Kagoshima,4
1820,1820,2005282N22138,2005,KIROGI,17/10/2005 9:00,28.0563,135.219,3,JP,Kagoshima,4
1821,1821,2005282N22138,2005,KIROGI,17/10/2005 12:00,28.5,135.525,2,JP,Kochi,4
1822,1822,2005282N22138,2005,KIROGI,17/10/2005 15:00,28.913,135.809,2,JP,Kochi,4
1823,1823,2005282N22138,2005,KIROGI,17/10/2005 18:00,29.3,136.1,2,JP,Kochi,4
1824,1824,2005282N22138,2005,KIROGI,17/10/2005 21:00,29.6672,136.376,2,JP,Wakayama,4
1825,1825,2005282N22138,2005,KIROGI,18/10/2005 0:00,30.05,136.725,2,JP,Wakayama,4
1826,1826,2005282N22138,2005,KIROGI,18/10/2005 3:00,30.4942,137.225,1,JP,Wakayama,4
1827,1827,2005282N22138,2005,KIROGI,18/10/2005 6:00,30.95,137.8,1,JP,Wakayama,4
1828,1828,2005282N22138,2005,KIROGI,18/10/2005 9:00,31.3994,138.378,1,JP,Shizuoka,4
1829,1829,2005282N22138,2005,KIROGI,18/10/2005 12:00,31.7067,139.047,1,JP,Shizuoka,4
1830,1830,2005282N22138,2005,KIROGI,18/10/2005 15:00,31.8577,139.636,1,JP,Shizuoka,4
1831,1831,2006180N06140,2006,EWINIAR,3/7/2006 0:00,12.35,134.425,1,PW,Kayangel,3
1832,1832,2006180N06140,2006,EWINIAR,3/7/2006 3:00,12.6725,134.427,1,PW,Kayangel,3
1833,1833,2006180N06140,2006,EWINIAR,3/7/2006 6:00,13.1,134.4,1,PW,Kayangel,3
1834,1834,2006180N06140,2006,EWINIAR,3/7/2006 9:00,13.5968,134.291,1,PW,Kayangel,3
1835,1835,2006180N06140,2006,EWINIAR,3/7/2006 12:00,14.075,134.1,2,FM,Yap,3
1836,1836,2006180N06140,2006,EWINIAR,3/7/2006 15:00,14.4138,133.829,2,PW,Kayangel,3
1837,1837,2006180N06140,2006,EWINIAR,3/7/2006 18:00,14.7,133.525,3,PW,Kayangel,3
1838,1838,2006180N06140,2006,EWINIAR,3/7/2006 21:00,15.0012,133.257,3,PW,Kayangel,3
1839,1839,2006180N06140,2006,EWINIAR,4/7/2006 0:00,15.325,133,3,PW,Kayangel,3
1840,1840,2006180N06140,2006,EWINIAR,4/7/2006 3:00,15.7069,132.735,3,PW,Kayangel,3
1841,1841,2006180N06140,2006,EWINIAR,4/7/2006 6:00,16.1,132.5,3,PH,Eastern Visayas,3
1842,1842,2006180N06140,2006,EWINIAR,4/7/2006 9:00,16.463,132.35,4,PH,Eastern Visayas,3
1843,1843,2006180N06140,2006,EWINIAR,4/7/2006 12:00,16.8,132.175,4,PH,Eastern Visayas,3
1844,1844,2006180N06140,2006,EWINIAR,4/7/2006 15:00,17.115,131.864,4,PH,Eastern Visayas,3
1845,1845,2006180N06140,2006,EWINIAR,4/7/2006 18:00,17.4,131.5,4,PH,Eastern Visayas,3
1846,1846,2006180N06140,2006,EWINIAR,4/7/2006 21:00,17.6724,131.166,4,PH,Bicol,3
1847,1847,2006180N06140,2006,EWINIAR,5/7/2006 0:00,17.9,130.825,4,PH,Bicol,3
1848,1848,2006180N06140,2006,EWINIAR,5/7/2006 3:00,18.0669,130.447,4,PH,Bicol,3
1849,1849,2006180N06140,2006,EWINIAR,5/7/2006 6:00,18.2,130.1,4,PH,Bicol,3
1850,1850,2006180N06140,2006,EWINIAR,5/7/2006 9:00,18.3355,129.84,4,PH,Bicol,3
1851,1851,2006180N06140,2006,EWINIAR,5/7/2006 12:00,18.475,129.625,4,PH,Bicol,3
1852,1852,2006180N06140,2006,EWINIAR,5/7/2006 15:00,18.6262,129.407,3,PH,Bicol,3
1853,1853,2006180N06140,2006,EWINIAR,5/7/2006 18:00,18.8,129.2,3,PH,Bicol,3
1854,1854,2006180N06140,2006,EWINIAR,5/7/2006 21:00,19.0069,128.992,3,PH,Cagayan Valley,3
1855,1855,2006180N06140,2006,EWINIAR,6/7/2006 0:00,19.225,128.8,3,JP,Okinawa,3
1856,1856,2006180N06140,2006,EWINIAR,6/7/2006 3:00,19.4212,128.626,3,JP,Okinawa,3
1857,1857,2006180N06140,2006,EWINIAR,6/7/2006 6:00,19.625,128.475,3,JP,Okinawa,3
1858,1858,2006180N06140,2006,EWINIAR,6/7/2006 9:00,19.8606,128.354,3,JP,Okinawa,3
1859,1859,2006180N06140,2006,EWINIAR,6/7/2006 12:00,20.1,128.225,3,JP,Okinawa,3
1860,1860,2006180N06140,2006,EWINIAR,6/7/2006 15:00,20.3275,128.036,3,JP,Okinawa,3
1861,1861,2006180N06140,2006,EWINIAR,6/7/2006 18:00,20.525,127.85,3,JP,Okinawa,3
1862,1862,2006180N06140,2006,EWINIAR,6/7/2006 21:00,20.6475,127.726,3,JP,Okinawa,3
1863,1863,2006180N06140,2006,EWINIAR,7/7/2006 0:00,20.8,127.625,3,JP,Okinawa,3
1864,1864,2006180N06140,2006,EWINIAR,7/7/2006 3:00,21.0862,127.52,3,JP,Okinawa,3
1865,1865,2006180N06140,2006,EWINIAR,7/7/2006 6:00,21.425,127.4,3,JP,Okinawa,3
1866,1866,2006180N06140,2006,EWINIAR,7/7/2006 9:00,21.7509,127.256,2,JP,Okinawa,3
1867,1867,2006180N06140,2006,EWINIAR,7/7/2006 12:00,22.05,127.075,2,JP,Okinawa,3
1868,1868,2006180N06140,2006,EWINIAR,7/7/2006 15:00,22.2838,126.841,2,JP,Okinawa,3
1869,1869,2006180N06140,2006,EWINIAR,7/7/2006 18:00,22.525,126.625,2,JP,Okinawa,3
1870,1870,2006180N06140,2006,EWINIAR,7/7/2006 21:00,22.8506,126.576,2,JP,Okinawa,3
1871,1871,2006180N06140,2006,EWINIAR,8/7/2006 0:00,23.2,126.5,2,JP,Okinawa,3
1872,1872,2006180N06140,2006,EWINIAR,8/7/2006 3:00,23.6563,126.427,2,JP,Okinawa,3
1873,1873,2006180N06140,2006,EWINIAR,8/7/2006 6:00,24.125,126.3,2,JP,Okinawa,3
1874,1874,2006180N06140,2006,EWINIAR,8/7/2006 9:00,24.6406,126.202,1,JP,Okinawa,3
1875,1875,2006180N06140,2006,EWINIAR,8/7/2006 12:00,25.125,126.1,1,JP,Okinawa,3
1876,1876,2006180N06140,2006,EWINIAR,8/7/2006 15:00,25.6456,125.957,1,JP,Okinawa,3
1877,1877,2006180N06140,2006,EWINIAR,8/7/2006 18:00,26.25,125.875,1,JP,Okinawa,3
1878,1878,2006180N06140,2006,EWINIAR,8/7/2006 21:00,26.8288,125.799,1,JP,Okinawa,3
1879,1879,2006180N06140,2006,EWINIAR,9/7/2006 0:00,27.525,125.775,1,JP,Okinawa,3
1880,1880,2006180N06140,2006,EWINIAR,9/7/2006 3:00,28.3281,125.773,1,JP,Okinawa,3
1881,1881,2006180N06140,2006,EWINIAR,9/7/2006 6:00,29.25,125.775,1,CN,Zhejiang Sheng,3
1882,1882,2006216N07151,2006,SAOMAI,6/8/2006 12:00,16.375,141.7,1,MP,Tinian,5
1883,1883,2006216N07151,2006,SAOMAI,6/8/2006 15:00,16.7741,141.093,1,MP,Tinian,5
1884,1884,2006216N07151,2006,SAOMAI,6/8/2006 18:00,17.125,140.525,1,MP,Tinian,5
1885,1885,2006216N07151,2006,SAOMAI,6/8/2006 21:00,17.5172,139.984,1,MP,Tinian,5
1886,1886,2006216N07151,2006,SAOMAI,7/8/2006 0:00,17.925,139.425,1,MP,Tinian,5
1887,1887,2006216N07151,2006,SAOMAI,7/8/2006 3:00,18.3517,138.801,1,MP,Tinian,5
1888,1888,2006216N07151,2006,SAOMAI,7/8/2006 6:00,18.775,138.125,1,MP,Tinian,5
1889,1889,2006216N07151,2006,SAOMAI,7/8/2006 9:00,19.1699,137.404,1,MP,Tinian,5
1890,1890,2006216N07151,2006,SAOMAI,7/8/2006 12:00,19.55,136.675,1,FM,Yap,5
1891,1891,2006216N07151,2006,SAOMAI,7/8/2006 15:00,19.934,135.992,1,JP,Okinawa,5
1892,1892,2006216N07151,2006,SAOMAI,7/8/2006 18:00,20.3,135.325,1,JP,Okinawa,5
1893,1893,2006216N07151,2006,SAOMAI,7/8/2006 21:00,20.6305,134.637,1,JP,Okinawa,5
1894,1894,2006216N07151,2006,SAOMAI,8/8/2006 0:00,20.95,133.975,1,JP,Okinawa,5
1895,1895,2006216N07151,2006,SAOMAI,8/8/2006 3:00,21.2776,133.393,1,JP,Okinawa,5
1896,1896,2006216N07151,2006,SAOMAI,8/8/2006 6:00,21.625,132.8,2,JP,Okinawa,5
1897,1897,2006216N07151,2006,SAOMAI,8/8/2006 9:00,22.016,132.091,2,JP,Okinawa,5
1898,1898,2006216N07151,2006,SAOMAI,8/8/2006 12:00,22.4,131.375,2,JP,Okinawa,5
1899,1899,2006216N07151,2006,SAOMAI,8/8/2006 15:00,22.7245,130.762,2,JP,Okinawa,5
1900,1900,2006216N07151,2006,SAOMAI,8/8/2006 18:00,23.075,130.1,2,JP,Okinawa,5
1901,1901,2006216N07151,2006,SAOMAI,8/8/2006 21:00,23.4764,129.3,3,JP,Okinawa,5
1902,1902,2006216N07151,2006,SAOMAI,9/8/2006 0:00,23.85,128.45,3,JP,Okinawa,5
1903,1903,2006216N07151,2006,SAOMAI,9/8/2006 3:00,24.2801,127.689,4,JP,Okinawa,5
1904,1904,2006216N07151,2006,SAOMAI,9/8/2006 6:00,24.7,126.95,4,JP,Okinawa,5
1905,1905,2006216N07151,2006,SAOMAI,9/8/2006 9:00,25.0649,126.127,4,JP,Okinawa,5
1906,1906,2006216N07151,2006,SAOMAI,9/8/2006 12:00,25.375,125.3,5,JP,Okinawa,5
1907,1907,2006216N07151,2006,SAOMAI,9/8/2006 15:00,25.6842,124.477,5,JP,Okinawa,5
1908,1908,2006216N07151,2006,SAOMAI,9/8/2006 18:00,25.975,123.75,5,JP,Okinawa,5
1909,1909,2006216N07151,2006,SAOMAI,9/8/2006 21:00,26.2408,123.088,5,TW,Taiwan,5
1910,1910,2006216N07151,2006,SAOMAI,10/8/2006 0:00,26.475,122.5,5,TW,Taiwan,5
1911,1911,2006216N07151,2006,SAOMAI,10/8/2006 3:00,26.7569,121.84,4,CN,Zhejiang Sheng,5
1912,1912,2006216N07151,2006,SAOMAI,10/8/2006 6:00,27,121.175,4,CN,Zhejiang Sheng,5
1913,1913,2006216N07151,2006,SAOMAI,10/8/2006 9:00,27.1127,120.569,4,CN,Fujian,5
1914,1914,2006216N07151,2006,SAOMAI,10/8/2006 12:00,27.2,119.975,4,CN,Fujian,5
1915,1915,2006216N07151,2006,SAOMAI,10/8/2006 15:00,27.3504,119.355,2,CN,Fujian,5
1916,1916,2006216N07151,2006,SAOMAI,10/8/2006 18:00,27.55,118.725,1,CN,Fujian,5
1917,1917,2006216N07151,2006,SAOMAI,10/8/2006 21:00,27.8066,118.088,1,CN,Fujian,5
1918,1918,2007135N08147,2007,YUTU,18/5/2007 12:00,13.15,133.675,1,PW,Kayangel,4
1919,1919,2007135N08147,2007,YUTU,18/5/2007 15:00,13.5993,133.26,1,PW,Kayangel,4
1920,1920,2007135N08147,2007,YUTU,18/5/2007 18:00,14.075,132.925,1,PW,Kayangel,4
1921,1921,2007135N08147,2007,YUTU,18/5/2007 21:00,14.5618,132.636,1,PW,Kayangel,4
1922,1922,2007135N08147,2007,YUTU,19/5/2007 0:00,15.075,132.425,1,PW,Kayangel,4
1923,1923,2007135N08147,2007,YUTU,19/5/2007 3:00,15.6343,132.268,1,PH,Eastern Visayas,4
1924,1924,2007135N08147,2007,YUTU,19/5/2007 6:00,16.175,132.2,2,PH,Eastern Visayas,4
1925,1925,2007135N08147,2007,YUTU,19/5/2007 9:00,16.6462,132.201,2,PH,Eastern Visayas,4
1926,1926,2007135N08147,2007,YUTU,19/5/2007 12:00,17.05,132.3,2,PH,Eastern Visayas,4
1927,1927,2007135N08147,2007,YUTU,19/5/2007 15:00,17.3993,132.466,3,PH,Eastern Visayas,4
1928,1928,2007135N08147,2007,YUTU,19/5/2007 18:00,17.7,132.725,3,PH,Eastern Visayas,4
1929,1929,2007135N08147,2007,YUTU,19/5/2007 21:00,17.9656,133.054,3,PH,Eastern Visayas,4
1930,1930,2007135N08147,2007,YUTU,20/5/2007 0:00,18.25,133.45,3,JP,Okinawa,4
1931,1931,2007135N08147,2007,YUTU,20/5/2007 3:00,18.6187,133.867,3,JP,Okinawa,4
1932,1932,2007135N08147,2007,YUTU,20/5/2007 6:00,19.025,134.325,4,JP,Okinawa,4
1933,1933,2007135N08147,2007,YUTU,20/5/2007 9:00,19.4136,134.808,4,JP,Okinawa,4
1934,1934,2007135N08147,2007,YUTU,20/5/2007 12:00,19.825,135.325,4,JP,Okinawa,4
1935,1935,2007135N08147,2007,YUTU,20/5/2007 15:00,20.2779,135.853,4,JP,Okinawa,4
1936,1936,2007135N08147,2007,YUTU,20/5/2007 18:00,20.75,136.425,4,JP,Okinawa,4
1937,1937,2007135N08147,2007,YUTU,20/5/2007 21:00,21.1936,137.053,4,JP,Kagoshima,4
1938,1938,2007135N08147,2007,YUTU,21/5/2007 0:00,21.675,137.725,4,MP,Saipan,4
1939,1939,2007135N08147,2007,YUTU,21/5/2007 3:00,22.2471,138.405,4,MP,Saipan,4
1940,1940,2007135N08147,2007,YUTU,21/5/2007 6:00,22.85,139.125,4,MP,Saipan,4
1941,1941,2007135N08147,2007,YUTU,21/5/2007 9:00,23.4075,139.887,4,MP,Saipan,4
1942,1942,2007135N08147,2007,YUTU,21/5/2007 12:00,23.975,140.7,4,MP,Saipan,4
1943,1943,2007135N08147,2007,YUTU,21/5/2007 15:00,24.5927,141.551,3,MP,Saipan,4
1944,1944,2007135N08147,2007,YUTU,21/5/2007 18:00,25.2,142.5,2,JP,Shizuoka,4
1945,1945,2007135N08147,2007,YUTU,21/5/2007 21:00,25.741,143.525,1,JP,Chiba,4
1946,1946,2007135N08147,2007,YUTU,22/5/2007 0:00,26.25,144.55,1,JP,Chiba,4
1947,1947,2007188N04148,2007,MAN-YI,10/7/2007 6:00,12.85,137.225,1,FM,Yap,4
1948,1948,2007188N04148,2007,MAN-YI,10/7/2007 9:00,13.2279,136.803,1,FM,Yap,4
1949,1949,2007188N04148,2007,MAN-YI,10/7/2007 12:00,13.7,136.375,1,FM,Yap,4
1950,1950,2007188N04148,2007,MAN-YI,10/7/2007 15:00,14.3312,135.862,1,FM,Yap,4
1951,1951,2007188N04148,2007,MAN-YI,10/7/2007 18:00,15,135.3,1,FM,Yap,4
1952,1952,2007188N04148,2007,MAN-YI,10/7/2007 21:00,15.5499,134.721,1,FM,Yap,4
1953,1953,2007188N04148,2007,MAN-YI,11/7/2007 0:00,16.1,134.125,1,FM,Yap,4
1954,1954,2007188N04148,2007,MAN-YI,11/7/2007 3:00,16.7253,133.547,2,FM,Yap,4
1955,1955,2007188N04148,2007,MAN-YI,11/7/2007 6:00,17.4,132.925,2,PH,Eastern Visayas,4
1956,1956,2007188N04148,2007,MAN-YI,11/7/2007 9:00,18.1331,132.206,2,PH,Bicol,4
1957,1957,2007188N04148,2007,MAN-YI,11/7/2007 12:00,18.825,131.45,3,JP,Okinawa,4
1958,1958,2007188N04148,2007,MAN-YI,11/7/2007 15:00,19.3564,130.678,3,JP,Okinawa,4
1959,1959,2007188N04148,2007,MAN-YI,11/7/2007 18:00,19.85,130,4,JP,Okinawa,4
1960,1960,2007188N04148,2007,MAN-YI,11/7/2007 21:00,20.4221,129.509,4,JP,Okinawa,4
1961,1961,2007188N04148,2007,MAN-YI,12/7/2007 0:00,21.025,129.15,4,JP,Okinawa,4
1962,1962,2007188N04148,2007,MAN-YI,12/7/2007 3:00,21.6216,128.847,4,JP,Okinawa,4
1963,1963,2007188N04148,2007,MAN-YI,12/7/2007 6:00,22.25,128.575,4,JP,Okinawa,4
1964,1964,2007188N04148,2007,MAN-YI,12/7/2007 9:00,22.9194,128.259,4,JP,Okinawa,4
1965,1965,2007188N04148,2007,MAN-YI,12/7/2007 12:00,23.525,128,4,JP,Okinawa,4
1966,1966,2007188N04148,2007,MAN-YI,12/7/2007 15:00,24.2056,127.736,4,JP,Okinawa,4
1967,1967,2007188N04148,2007,MAN-YI,12/7/2007 18:00,24.875,127.5,4,JP,Okinawa,4
1968,1968,2007188N04148,2007,MAN-YI,12/7/2007 21:00,25.4605,127.394,4,JP,Okinawa,4
1969,1969,2007188N04148,2007,MAN-YI,13/7/2007 0:00,26.05,127.4,4,JP,Okinawa,4
1970,1970,2007188N04148,2007,MAN-YI,13/7/2007 3:00,26.6932,127.538,4,JP,Okinawa,4
1971,1971,2007188N04148,2007,MAN-YI,13/7/2007 6:00,27.4,127.675,4,JP,Okinawa,4
1972,1972,2007188N04148,2007,MAN-YI,13/7/2007 9:00,27.9743,127.704,3,JP,Okinawa,4
1973,1973,2007188N04148,2007,MAN-YI,13/7/2007 12:00,28.475,127.75,2,JP,Kagoshima,4
1974,1974,2007188N04148,2007,MAN-YI,13/7/2007 15:00,28.9266,127.905,2,JP,Kagoshima,4
1975,1975,2007188N04148,2007,MAN-YI,13/7/2007 18:00,29.4,128.2,2,JP,Kagoshima,4
1976,1976,2007188N04148,2007,MAN-YI,13/7/2007 21:00,29.9202,128.672,2,JP,Kagoshima,4
1977,1977,2007188N04148,2007,MAN-YI,14/7/2007 0:00,30.425,129.325,2,JP,Kagoshima,4
1978,1978,2007188N04148,2007,MAN-YI,14/7/2007 3:00,31.0398,130.207,2,JP,Kagoshima,4
1979,1979,2007188N04148,2007,MAN-YI,14/7/2007 4:00,31.2477,130.523,2,JP,Kagoshima,4
1980,1980,2007188N04148,2007,MAN-YI,14/7/2007 5:00,31.4521,130.839,1,JP,Kagoshima,4
1981,1981,2007188N04148,2007,MAN-YI,14/7/2007 6:00,31.675,131.175,1,JP,Miyazaki,4
1982,1982,2007188N04148,2007,MAN-YI,14/7/2007 9:00,32.2134,131.991,1,JP,Miyazaki,4
1983,1983,2007188N04148,2007,MAN-YI,14/7/2007 12:00,32.675,132.825,1,JP,Kochi,4
1984,1984,2007208N20155,2007,USAGI,29/7/2007 18:00,18.7,143.35,1,MP,Saipan,4
1985,1985,2007208N20155,2007,USAGI,29/7/2007 21:00,18.972,142.954,1,MP,Saipan,4
1986,1986,2007208N20155,2007,USAGI,30/7/2007 0:00,19.3,142.55,1,MP,Saipan,4
1987,1987,2007208N20155,2007,USAGI,30/7/2007 3:00,19.6124,142.204,1,MP,Saipan,4
1988,1988,2007208N20155,2007,USAGI,30/7/2007 6:00,19.925,141.9,1,MP,Saipan,4
1989,1989,2007208N20155,2007,USAGI,30/7/2007 9:00,20.2117,141.639,1,MP,Saipan,4
1990,1990,2007208N20155,2007,USAGI,30/7/2007 12:00,20.525,141.375,1,MP,Saipan,4
1991,1991,2007208N20155,2007,USAGI,30/7/2007 15:00,20.9288,141.043,1,MP,Saipan,4
1992,1992,2007208N20155,2007,USAGI,30/7/2007 18:00,21.325,140.7,1,MP,Saipan,4
1993,1993,2007208N20155,2007,USAGI,30/7/2007 21:00,21.6019,140.381,1,MP,Saipan,4
1994,1994,2007208N20155,2007,USAGI,31/7/2007 0:00,21.875,140.1,2,MP,Saipan,4
1995,1995,2007208N20155,2007,USAGI,31/7/2007 3:00,22.2492,139.897,2,MP,Saipan,4
1996,1996,2007208N20155,2007,USAGI,31/7/2007 6:00,22.65,139.675,2,MP,Saipan,4
1997,1997,2007208N20155,2007,USAGI,31/7/2007 9:00,23.0104,139.363,3,MP,Saipan,4
1998,1998,2007208N20155,2007,USAGI,31/7/2007 12:00,23.375,138.95,3,MP,Saipan,4
1999,1999,2007208N20155,2007,USAGI,31/7/2007 15:00,23.7603,138.408,3,JP,Kagoshima,4
2000,2000,2007208N20155,2007,USAGI,31/7/2007 18:00,24.175,137.85,4,JP,Kagoshima,4
2001,2001,2007208N20155,2007,USAGI,31/7/2007 21:00,24.6126,137.44,4,JP,Kagoshima,4
2002,2002,2007208N20155,2007,USAGI,1/8/2007 0:00,25.1,137.025,4,JP,Kagoshima,4
2003,2003,2007208N20155,2007,USAGI,1/8/2007 3:00,25.6384,136.454,4,JP,Kagoshima,4
2004,2004,2007208N20155,2007,USAGI,1/8/2007 6:00,26.225,135.875,4,JP,Kagoshima,4
2005,2005,2007208N20155,2007,USAGI,1/8/2007 9:00,26.8138,135.442,4,JP,Kagoshima,4
2006,2006,2007208N20155,2007,USAGI,1/8/2007 12:00,27.475,135,4,JP,Kagoshima,4
2007,2007,2007208N20155,2007,USAGI,1/8/2007 15:00,28.2533,134.39,4,JP,Kagoshima,4
2008,2008,2007208N20155,2007,USAGI,1/8/2007 18:00,29.075,133.775,4,JP,Kagoshima,4
2009,2009,2007208N20155,2007,USAGI,1/8/2007 21:00,29.8664,133.3,3,JP,Kagoshima,4
2010,2010,2007208N20155,2007,USAGI,2/8/2007 0:00,30.6,132.9,3,JP,Miyazaki,4
2011,2011,2007208N20155,2007,USAGI,2/8/2007 3:00,31.2852,132.38,3,JP,Miyazaki,4
2012,2012,2007208N20155,2007,USAGI,2/8/2007 6:00,31.875,131.925,2,JP,Miyazaki,4
2013,2013,2007208N20155,2007,USAGI,2/8/2007 8:00,32.2998,131.713,2,JP,Miyazaki,4
2014,2014,2007208N20155,2007,USAGI,2/8/2007 9:00,32.4935,131.626,2,JP,Miyazaki,4
2015,2015,2007208N20155,2007,USAGI,2/8/2007 12:00,33.025,131.45,1,JP,Oita,4
2016,2016,2007208N20155,2007,USAGI,2/8/2007 15:00,33.498,131.333,1,JP,Oita,4
