latitude,longitude,value,,,,,,,
33.875,135.2083333,13174471.88,,,,,,,
35.70833333,135.2916667,0,,,,,,,
35.45833333,135.2916667,74148602.67,,,,,,,
35.375,135.2916667,74702651.17,,,,,,,
35.29166667,135.2916667,52110038.71,,,,,,,
35.20833333,135.2916667,4364474.658,,,,,,,
35.125,135.2916667,9068125.845,,,,,,,
35.04166667,135.2916667,9696749.646,,,,,,,
34.95833333,135.2916667,59502408.91,,,,,,,
34.875,135.2916667,6260325527,,,,,,,
34.79166667,135.2916667,24843791146,,,,,,,
34.70833333,135.2916667,67400133742,,,,,,,
34.375,135.2916667,28716163364,,,,,,,
34.29166667,135.2916667,17170508875,,,,,,,
34.20833333,135.2916667,667031930.4,,,,,,,
34.125,135.2916667,20149446.82,,,,,,,
34.04166667,135.2916667,12818788.75,,,,,,,
33.95833333,135.2916667,2632315.956,,,,,,,
33.875,135.2916667,6309790.116,,,,,,,
33.79166667,135.2916667,37258242.9,,,,,,,
35.54166667,135.375,133529082.5,,,,,,,
35.45833333,135.375,629904982.7,,,,,,,
35.375,135.375,23921684.07,,,,,,,
35.29166667,135.375,4359986.616,,,,,,,
35.20833333,135.375,8728949.315,,,,,,,
35.125,135.375,4368954.144,,,,,,,
35.04166667,135.375,4816392.4,,,,,,,
34.95833333,135.375,130690730.8,,,,,,,
34.875,135.375,28899143025,,,,,,,
34.79166667,135.375,88680586605,,,,,,,
34.70833333,135.375,2.03633E+11,,,,,,,
34.45833333,135.375,64263364940,,,,,,,
34.375,135.375,9065146968,,,,,,,
34.29166667,135.375,2189505260,,,,,,,
34.20833333,135.375,214403141.7,,,,,,,
34.125,135.375,6716483.455,,,,,,,
34.04166667,135.375,6409394.963,,,,,,,
33.95833333,135.375,2632316.841,,,,,,,
33.875,135.375,6849508.031,,,,,,,
33.79166667,135.375,64081682.96,,,,,,,
35.54166667,135.4583333,7011862.416,,,,,,,
35.45833333,135.4583333,50342052.97,,,,,,,
35.375,135.4583333,8676049.839,,,,,,,
35.29166667,135.4583333,4786129.611,,,,,,,
35.20833333,135.4583333,4806536.881,,,,,,,
35.125,135.4583333,43303228.23,,,,,,,
35.04166667,135.4583333,69273098.4,,,,,,,
34.95833333,135.4583333,179071302.2,,,,,,,
34.875,135.4583333,6451271008,,,,,,,
34.79166667,135.4583333,2.33976E+11,,,,,,,
34.70833333,135.4583333,2.59157E+11,,,,,,,
34.625,135.4583333,2.7901E+11,,,,,,,
34.54166667,135.4583333,1.23425E+11,,,,,,,
34.45833333,135.4583333,1.22566E+11,,,,,,,
34.375,135.4583333,2814943362,,,,,,,
34.29166667,135.4583333,1830273881,,,,,,,
34.20833333,135.4583333,12752978.29,,,,,,,
34.125,135.4583333,6404021.585,,,,,,,
34.04166667,135.4583333,6409394.963,,,,,,,
33.95833333,135.4583333,2632316.841,,,,,,,
33.875,135.4583333,6401918.728,,,,,,,
33.79166667,135.4583333,6408168.296,,,,,,,
33.70833333,135.4583333,30225218.13,,,,,,,
33.625,135.4583333,9510217.865,,,,,,,
35.45833333,135.5416667,36939742.69,,,,,,,
35.375,135.5416667,3345898.359,,,,,,,
35.29166667,135.5416667,4801594.223,,,,,,,
35.20833333,135.5416667,4806536.881,,,,,,,
35.125,135.5416667,732325677.9,,,,,,,
35.04166667,135.5416667,5299392028,,,,,,,
34.95833333,135.5416667,607119948.2,,,,,,,
34.875,135.5416667,47898030217,,,,,,,
34.79166667,135.5416667,78604516987,,,,,,,
34.70833333,135.5416667,2.76038E+11,,,,,,,
34.625,135.5416667,1.9886E+11,,,,,,,
34.54166667,135.5416667,1.0779E+11,,,,,,,
34.45833333,135.5416667,17693083178,,,,,,,
34.375,135.5416667,1058769757,,,,,,,
34.29166667,135.5416667,926155995.3,,,,,,,
34.20833333,135.5416667,2396704.093,,,,,,,
34.125,135.5416667,9966848.744,,,,,,,
34.04166667,135.5416667,4915148.493,,,,,,,
33.95833333,135.5416667,6395655.59,,,,,,,
33.875,135.5416667,6401918.728,,,,,,,
33.79166667,135.5416667,6408167.706,,,,,,,
33.70833333,135.5416667,6414405.473,,,,,,,
33.625,135.5416667,9067725.807,,,,,,,
33.54166667,135.5416667,2270858.083,,,,,,,
35.45833333,135.625,19776182.65,,,,,,,
35.375,135.625,3345898.359,,,,,,,
35.29166667,135.625,4801594.223,,,,,,,
35.20833333,135.625,149827252,,,,,,,
35.125,135.625,149981027.3,,,,,,,
35.04166667,135.625,3903495783,,,,,,,
34.95833333,135.625,5260065197,,,,,,,
34.875,135.625,38466760985,,,,,,,
34.79166667,135.625,1.39409E+11,,,,,,,
34.70833333,135.625,1.34348E+11,,,,,,,
34.625,135.625,1.50467E+11,,,,,,,
34.54166667,135.625,40679391392,,,,,,,
34.45833333,135.625,2958694585,,,,,,,
34.375,135.625,1932871950,,,,,,,
34.29166667,135.625,505175997.4,,,,,,,
34.20833333,135.625,2289327.851,,,,,,,
34.125,135.625,285021.7711,,,,,,,
34.04166667,135.625,517953.3621,,,,,,,
33.95833333,135.625,518462.2606,,,,,,,
33.875,135.625,651741.9497,,,,,,,
33.79166667,135.625,6408167.706,,,,,,,
33.70833333,135.625,6414405.473,,,,,,,
33.625,135.625,4889263.706,,,,,,,
33.54166667,135.625,10065371.48,,,,,,,
35.54166667,135.7083333,44372993.51,,,,,,,
35.45833333,135.7083333,22209545.58,,,,,,,
35.375,135.7083333,3345898.359,,,,,,,
35.29166667,135.7083333,4801594.223,,,,,,,
35.20833333,135.7083333,149827242.6,,,,,,,
35.125,135.7083333,749905041.9,,,,,,,
35.04166667,135.7083333,29876756187,,,,,,,
34.95833333,135.7083333,38473619725,,,,,,,
34.875,135.7083333,22999783009,,,,,,,
34.79166667,135.7083333,65828473624,,,,,,,
34.70833333,135.7083333,40064465602,,,,,,,
34.625,135.7083333,39140113570,,,,,,,
34.54166667,135.7083333,26446070673,,,,,,,
34.45833333,135.7083333,2573268005,,,,,,,
34.375,135.7083333,840899188.2,,,,,,,
34.29166667,135.7083333,29797821.32,,,,,,,
34.20833333,135.7083333,9779180.572,,,,,,,
34.125,135.7083333,9748582.943,,,,,,,
34.04166667,135.7083333,363367.3123,,,,,,,
33.95833333,135.7083333,518462.2606,,,,,,,
33.875,135.7083333,5606548.529,,,,,,,
33.79166667,135.7083333,6408167.706,,,,,,,
33.70833333,135.7083333,6109799.815,,,,,,,
33.625,135.7083333,874896.348,,,,,,,
33.54166667,135.7083333,875742.2994,,,,,,,
35.45833333,135.7916667,24233929.4,,,,,,,
35.375,135.7916667,8841867.536,,,,,,,
35.29166667,135.7916667,17719506.06,,,,,,,
35.20833333,135.7916667,149827242.6,,,,,,,
35.125,135.7916667,2699658151,,,,,,,
35.04166667,135.7916667,37430320273,,,,,,,
34.95833333,135.7916667,25548888099,,,,,,,
34.875,135.7916667,44592217912,,,,,,,
34.79166667,135.7916667,4828969230,,,,,,,
34.70833333,135.7916667,11608640045,,,,,,,
34.625,135.7916667,30941736739,,,,,,,
34.54166667,135.7916667,19858754522,,,,,,,
34.45833333,135.7916667,1224419621,,,,,,,
34.375,135.7916667,1866687823,,,,,,,
34.29166667,135.7916667,5352098.721,,,,,,,
34.20833333,135.7916667,756521.0402,,,,,,,
34.125,135.7916667,4025096.928,,,,,,,
34.04166667,135.7916667,517953.3252,,,,,,,
33.95833333,135.7916667,518462.2606,,,,,,,
33.875,135.7916667,10200182.07,,,,,,,
33.79166667,135.7916667,6431538.682,,,,,,,
33.70833333,135.7916667,10220076.61,,,,,,,
33.625,135.7916667,7752244.295,,,,,,,
33.54166667,135.7916667,875742.3732,,,,,,,
35.54166667,135.875,15043008.28,,,,,,,
35.45833333,135.875,7844444.891,,,,,,,
35.375,135.875,8834961.858,,,,,,,
35.29166667,135.875,8844082.498,,,,,,,
35.20833333,135.875,313990295.1,,,,,,,
35.125,135.875,2593078101,,,,,,,
35.04166667,135.875,0,,,,,,,
34.95833333,135.875,3101995683,,,,,,,
34.875,135.875,1576376069,,,,,,,
34.79166667,135.875,64061748.89,,,,,,,
34.70833333,135.875,3927788231,,,,,,,
34.625,135.875,17362773978,,,,,,,
34.54166667,135.875,1790392519,,,,,,,
34.45833333,135.875,69722052.44,,,,,,,
34.375,135.875,20526953.88,,,,,,,
34.29166667,135.875,1478286.825,,,,,,,
34.20833333,135.875,756521.0402,,,,,,,
34.125,135.875,1422780.018,,,,,,,
34.04166667,135.875,667558.5869,,,,,,,
33.95833333,135.875,532699.1,,,,,,,
33.875,135.875,4900105.16,,,,,,,
33.79166667,135.875,4492403.759,,,,,,,
33.70833333,135.875,10220076.61,,,,,,,
33.625,135.875,15504490.95,,,,,,,
33.54166667,135.875,7009681.528,,,,,,,
35.70833333,135.9583333,20447323.22,,,,,,,
35.625,135.9583333,16953962.32,,,,,,,
35.54166667,135.9583333,5838561.374,,,,,,,
35.45833333,135.9583333,8825819.386,,,,,,,
35.375,135.9583333,17669921.35,,,,,,,
35.29166667,135.9583333,26532247.49,,,,,,,
35.20833333,135.9583333,0,,,,,,,
35.125,135.9583333,5782106248,,,,,,,
35.04166667,135.9583333,40145790944,,,,,,,
34.95833333,135.9583333,5353476835,,,,,,,
34.875,135.9583333,64069011.54,,,,,,,
34.79166667,135.9583333,4111796.406,,,,,,,
34.70833333,135.9583333,72461029.38,,,,,,,
34.625,135.9583333,667964588.7,,,,,,,
34.54166667,135.9583333,1739951423,,,,,,,
34.45833333,135.9583333,23231508.04,,,,,,,
34.375,135.9583333,1370354.187,,,,,,,
34.29166667,135.9583333,515472.1503,,,,,,,
34.20833333,135.9583333,256921.8561,,,,,,,
34.125,135.9583333,212565.3096,,,,,,,
34.04166667,135.9583333,410762.4619,,,,,,,
33.95833333,135.9583333,1077199.407,,,,,,,
33.875,135.9583333,6970451.211,,,,,,,
33.79166667,135.9583333,38412393.87,,,,,,,
33.70833333,135.9583333,120566681.1,,,,,,,
36.04166667,136.0416667,40935528.25,,,,,,,
35.95833333,136.0416667,49917483.58,,,,,,,
35.875,136.0416667,30544741.44,,,,,,,
35.70833333,136.0416667,0,,,,,,,
35.625,136.0416667,1633830947,,,,,,,
35.54166667,136.0416667,22404568.44,,,,,,,
35.45833333,136.0416667,26477454.62,,,,,,,
35.375,136.0416667,0,,,,,,,
35.29166667,136.0416667,777238.5168,,,,,,,
35.20833333,136.0416667,0,,,,,,,
35.125,136.0416667,2938576003,,,,,,,
35.04166667,136.0416667,8030332267,,,,,,,
34.95833333,136.0416667,1016426617,,,,,,,
34.875,136.0416667,3128231258,,,,,,,
34.79166667,136.0416667,31885488.51,,,,,,,
34.70833333,136.0416667,233324347.9,,,,,,,
34.625,136.0416667,221299197.6,,,,,,,
34.54166667,136.0416667,11688694.36,,,,,,,
34.45833333,136.0416667,2411756.866,,,,,,,
34.375,136.0416667,8075113.654,,,,,,,
34.29166667,136.0416667,515472.1503,,,,,,,
34.20833333,136.0416667,515983.2983,,,,,,,
34.125,136.0416667,212565.2727,,,,,,,
34.04166667,136.0416667,212774.7693,,,,,,,
33.95833333,136.0416667,4483631.235,,,,,,,
33.875,136.0416667,4488022.217,,,,,,,
33.79166667,136.0416667,0,,,,,,,
36.125,136.125,286244814.9,,,,,,,
36.04166667,136.125,245613169.5,,,,,,,
35.95833333,136.125,1260758262,,,,,,,
35.875,136.125,427626314.1,,,,,,,
35.79166667,136.125,6173102.651,,,,,,,
35.70833333,136.125,11074512.66,,,,,,,
35.625,136.125,153152607.4,,,,,,,
35.54166667,136.125,20184909.82,,,,,,,
35.45833333,136.125,3393470.48,,,,,,,
35.375,136.125,0,,,,,,,
35.29166667,136.125,0,,,,,,,
35.20833333,136.125,841829755.4,,,,,,,
35.125,136.125,14202079980,,,,,,,
35.04166667,136.125,4210366898,,,,,,,
34.95833333,136.125,635037631.5,,,,,,,
34.875,136.125,66450828.51,,,,,,,
34.79166667,136.125,2144691032,,,,,,,
34.70833333,136.125,352908175.9,,,,,,,
34.625,136.125,2782742785,,,,,,,
34.54166667,136.125,21735116.53,,,,,,,
34.45833333,136.125,2227863.245,,,,,,,
34.375,136.125,22916459.49,,,,,,,
34.29166667,136.125,3833144.568,,,,,,,
34.20833333,136.125,2451975.774,,,,,,,
34.125,136.125,6120301.709,,,,,,,
34.04166667,136.125,8689552.611,,,,,,,
33.95833333,136.125,8698090.304,,,,,,,
36.20833333,136.2083333,491511588.8,,,,,,,
36.125,136.2083333,3099775840,,,,,,,
36.04166667,136.2083333,8309912234,,,,,,,
35.95833333,136.2083333,8727933279,,,,,,,
35.875,136.2083333,549805345.9,,,,,,,
35.79166667,136.2083333,5531457.541,,,,,,,
35.70833333,136.2083333,2768628.754,,,,,,,
35.625,136.2083333,20163897.77,,,,,,,
35.54166667,136.2083333,100924560.9,,,,,,,
35.45833333,136.2083333,121235290.5,,,,,,,
35.375,136.2083333,93590258.8,,,,,,,
35.29166667,136.2083333,0,,,,,,,
35.20833333,136.2083333,9694235224,,,,,,,
35.125,136.2083333,5800432187,,,,,,,
35.04166667,136.2083333,557922500.8,,,,,,,
34.95833333,136.2083333,472697758.2,,,,,,,
34.875,136.2083333,217470622.2,,,,,,,
34.79166667,136.2083333,3128898812,,,,,,,
34.70833333,136.2083333,44113529.07,,,,,,,
34.625,136.2083333,14719318.19,,,,,,,
34.54166667,136.2083333,34070996.36,,,,,,,
34.45833333,136.2083333,34105107.01,,,,,,,
34.375,136.2083333,22916464.21,,,,,,,
34.29166667,136.2083333,2449546.779,,,,,,,
34.20833333,136.2083333,6114258.061,,,,,,,
34.125,136.2083333,24481209.2,,,,,,,
34.04166667,136.2083333,41461168.12,,,,,,,
33.95833333,136.2083333,4216575.201,,,,,,,
36.29166667,136.2916667,393744815.6,,,,,,,
36.20833333,136.2916667,149444704.4,,,,,,,
36.125,136.2916667,1385782140,,,,,,,
36.04166667,136.2916667,339550103.5,,,,,,,
35.95833333,136.2916667,81957700.81,,,,,,,
35.875,136.2916667,1850590.725,,,,,,,
35.79166667,136.2916667,2765728.77,,,,,,,
35.70833333,136.2916667,2692530.294,,,,,,,
35.625,136.2916667,2458630.543,,,,,,,
35.54166667,136.2916667,5694243.088,,,,,,,
35.45833333,136.2916667,343499989.6,,,,,,,
35.375,136.2916667,4611712951,,,,,,,
35.29166667,136.2916667,2557036288,,,,,,,
35.20833333,136.2916667,213066844.1,,,,,,,
35.125,136.2916667,477096047.3,,,,,,,
35.04166667,136.2916667,131680553.3,,,,,,,
34.95833333,136.2916667,83660855.54,,,,,,,
34.875,136.2916667,78210466.56,,,,,,,
34.79166667,136.2916667,64903772.54,,,,,,,
34.70833333,136.2916667,33987288.02,,,,,,,
34.625,136.2916667,34036812.54,,,,,,,
34.54166667,136.2916667,34070996.36,,,,,,,
34.45833333,136.2916667,25295458.49,,,,,,,
34.375,136.2916667,2447112.18,,,,,,,
34.29166667,136.2916667,3291511.129,,,,,,,
34.20833333,136.2916667,12228516.12,,,,,,,
34.125,136.2916667,0,,,,,,,
36.375,136.375,950717764.4,,,,,,,
36.29166667,136.375,631822981.7,,,,,,,
36.20833333,136.375,39416526.89,,,,,,,
36.125,136.375,109403831.9,,,,,,,
36.04166667,136.375,35742109.08,,,,,,,
35.95833333,136.375,40978845.68,,,,,,,
35.875,136.375,1284886.243,,,,,,,
35.79166667,136.375,1286237.995,,,,,,,
35.70833333,136.375,2456062.892,,,,,,,
35.625,136.375,2458630.543,,,,,,,
35.54166667,136.375,2461192.883,,,,,,,
35.45833333,136.375,20720747.72,,,,,,,
35.375,136.375,376107798.9,,,,,,,
35.29166667,136.375,60597447.42,,,,,,,
35.20833333,136.375,24055773.64,,,,,,,
35.125,136.375,26309193.62,,,,,,,
35.04166667,136.375,26336108.3,,,,,,,
34.95833333,136.375,32869618.43,,,,,,,
34.875,136.375,450743281.3,,,,,,,
34.79166667,136.375,101904718.7,,,,,,,
34.70833333,136.375,170012813.2,,,,,,,
34.625,136.375,68073615.64,,,,,,,
34.54166667,136.375,22870722.95,,,,,,,
34.45833333,136.375,20466173.41,,,,,,,
34.375,136.375,2515761.104,,,,,,,
34.29166667,136.375,3566780.341,,,,,,,
34.20833333,136.375,7021599.487,,,,,,,
36.45833333,136.4583333,4785161922,,,,,,,
36.375,136.4583333,1633415136,,,,,,,
36.29166667,136.4583333,97621798.83,,,,,,,
36.20833333,136.4583333,23135295.85,,,,,,,
36.125,136.4583333,16468318.04,,,,,,,
36.04166667,136.4583333,32942618.95,,,,,,,
35.95833333,136.4583333,10069756.56,,,,,,,
35.875,136.4583333,3360127.454,,,,,,,
35.79166667,136.4583333,3363661.422,,,,,,,
35.70833333,136.4583333,2456062.892,,,,,,,
35.625,136.4583333,2458630.69,,,,,,,
35.54166667,136.4583333,2461193.031,,,,,,,
35.45833333,136.4583333,2463750.061,,,,,,,
35.375,136.4583333,4188292497,,,,,,,
35.29166667,136.4583333,195659529.1,,,,,,,
35.20833333,136.4583333,1748109095,,,,,,,
35.125,136.4583333,34996050.4,,,,,,,
35.04166667,136.4583333,157880261.5,,,,,,,
34.95833333,136.4583333,1133736702,,,,,,,
34.875,136.4583333,4134467084,,,,,,,
34.79166667,136.4583333,1763557181,,,,,,,
34.70833333,136.4583333,3332251833,,,,,,,
34.625,136.4583333,842999328.5,,,,,,,
34.54166667,136.4583333,114353614.7,,,,,,,
34.45833333,136.4583333,25470845.25,,,,,,,
34.375,136.4583333,3563235.753,,,,,,,
34.29166667,136.4583333,5063400.195,,,,,,,
36.54166667,136.5416667,2512962956,,,,,,,
36.45833333,136.5416667,4693967213,,,,,,,
36.375,136.5416667,190344491.1,,,,,,,
36.29166667,136.5416667,12222666.59,,,,,,,
36.20833333,136.5416667,24431512.39,,,,,,,
36.125,136.5416667,9155882.357,,,,,,,
36.04166667,136.5416667,24706962.44,,,,,,,
35.95833333,136.5416667,6713171.042,,,,,,,
35.875,136.5416667,3360127.159,,,,,,,
35.79166667,136.5416667,3363661.422,,,,,,,
35.70833333,136.5416667,7760465.144,,,,,,,
35.625,136.5416667,7768576.837,,,,,,,
35.54166667,136.5416667,4922386.061,,,,,,,
35.45833333,136.5416667,241329837.7,,,,,,,
35.375,136.5416667,10880480058,,,,,,,
35.29166667,136.5416667,580114980.4,,,,,,,
35.20833333,136.5416667,146842410.8,,,,,,,
35.125,136.5416667,618164766,,,,,,,
35.04166667,136.5416667,5817083483,,,,,,,
34.95833333,136.5416667,8062127661,,,,,,,
34.875,136.5416667,21841783880,,,,,,,
34.79166667,136.5416667,6643549462,,,,,,,
34.54166667,136.5416667,1052053256,,,,,,,
34.45833333,136.5416667,50098508.63,,,,,,,
34.375,136.5416667,5465143.797,,,,,,,
34.29166667,136.5416667,5063400.785,,,,,,,
36.625,136.625,13651616376,,,,,,,
36.54166667,136.625,21188228991,,,,,,,
36.45833333,136.625,12007530403,,,,,,,
36.375,136.625,12209588.05,,,,,,,
36.29166667,136.625,12222666.59,,,,,,,
36.20833333,136.625,12235720.35,,,,,,,
36.125,136.625,12248750.51,,,,,,,
36.04166667,136.625,3374540.638,,,,,,,
35.95833333,136.625,3356585.521,,,,,,,
35.875,136.625,3360126.864,,,,,,,
35.79166667,136.625,3496568.878,,,,,,,
35.70833333,136.625,7760463.964,,,,,,,
35.625,136.625,7768576.837,,,,,,,
35.54166667,136.625,23140273.91,,,,,,,
35.45833333,136.625,1073708579,,,,,,,
35.375,136.625,38031975343,,,,,,,
35.29166667,136.625,2653069775,,,,,,,
35.20833333,136.625,1086640302,,,,,,,
35.125,136.625,5025370485,,,,,,,
35.04166667,136.625,14464765694,,,,,,,
34.95833333,136.625,10414395202,,,,,,,
34.875,136.625,75864.78418,,,,,,,
34.54166667,136.625,2971876457,,,,,,,
34.45833333,136.625,229365454.4,,,,,,,
34.375,136.625,10712086.1,,,,,,,
34.29166667,136.625,4829000.101,,,,,,,
37.20833333,136.7083333,5753232.824,,,,,,,
36.70833333,136.7083333,1528355608,,,,,,,
36.625,136.7083333,7859703263,,,,,,,
36.54166667,136.7083333,12083911846,,,,,,,
36.45833333,136.7083333,165711463.2,,,,,,,
36.375,136.7083333,82944764.34,,,,,,,
36.29166667,136.7083333,12222666.59,,,,,,,
36.20833333,136.7083333,12235721.53,,,,,,,
36.125,136.7083333,12248750.51,,,,,,,
36.04166667,136.7083333,3405216.151,,,,,,,
35.95833333,136.7083333,3356585.521,,,,,,,
35.875,136.7083333,3360127.159,,,,,,,
35.79166667,136.7083333,7704118.729,,,,,,,
35.70833333,136.7083333,16047262.85,,,,,,,
35.625,136.7083333,11073797.54,,,,,,,
35.54166667,136.7083333,55426686.47,,,,,,,
35.45833333,136.7083333,22977721855,,,,,,,
35.375,136.7083333,28582777819,,,,,,,
35.29166667,136.7083333,19581248883,,,,,,,
35.20833333,136.7083333,33548842605,,,,,,,
35.125,136.7083333,21319168491,,,,,,,
35.04166667,136.7083333,2149881154,,,,,,,
34.45833333,136.7083333,1621096022,,,,,,,
34.375,136.7083333,40806557.75,,,,,,,
37.375,136.7916667,1754960.891,,,,,,,
37.29166667,136.7916667,5746866.431,,,,,,,
37.20833333,136.7916667,5701515.173,,,,,,,
37.125,136.7916667,29661326.8,,,,,,,
37.04166667,136.7916667,29750312.33,,,,,,,
36.95833333,136.7916667,29782971.52,,,,,,,
36.875,136.7916667,1918950422,,,,,,,
36.79166667,136.7916667,31937386.12,,,,,,,
36.70833333,136.7916667,99418646.34,,,,,,,
36.625,136.7916667,58600545.3,,,,,,,
36.54166667,136.7916667,10323412.79,,,,,,,
36.45833333,136.7916667,6712455.93,,,,,,,
36.375,136.7916667,6719669.012,,,,,,,
36.29166667,136.7916667,5084112.509,,,,,,,
36.20833333,136.7916667,12235720.35,,,,,,,
36.125,136.7916667,304499.4347,,,,,,,
36.04166667,136.7916667,3522562.82,,,,,,,
35.95833333,136.7916667,3567779.847,,,,,,,
35.875,136.7916667,3439404.39,,,,,,,
35.79166667,136.7916667,3575300.924,,,,,,,
35.70833333,136.7916667,16047262.85,,,,,,,
35.625,136.7916667,16064039.68,,,,,,,
35.54166667,136.7916667,139094273,,,,,,,
35.45833333,136.7916667,25005167901,,,,,,,
35.375,136.7916667,25398171463,,,,,,,
35.29166667,136.7916667,56877157133,,,,,,,
35.20833333,136.7916667,29060844342,,,,,,,
35.125,136.7916667,1.11477E+11,,,,,,,
35.04166667,136.7916667,4390040516,,,,,,,
34.45833333,136.7916667,164284605.2,,,,,,,
34.375,136.7916667,174078695.2,,,,,,,
37.375,136.875,26106528.14,,,,,,,
37.29166667,136.875,5746866.431,,,,,,,
37.20833333,136.875,8527478.047,,,,,,,
37.125,136.875,26655376.72,,,,,,,
37.04166667,136.875,178163901.7,,,,,,,
36.95833333,136.875,204387744.4,,,,,,,
36.875,136.875,36272711.07,,,,,,,
36.79166667,136.875,18156143.87,,,,,,,
36.70833333,136.875,617577873.1,,,,,,,
36.625,136.875,214868666.1,,,,,,,
36.54166667,136.875,33526143.43,,,,,,,
36.45833333,136.875,6712455.93,,,,,,,
36.375,136.875,6559233.543,,,,,,,
36.29166667,136.875,399080.4401,,,,,,,
36.20833333,136.875,406671.7298,,,,,,,
36.125,136.875,407201.2054,,,,,,,
36.04166667,136.875,3522562.82,,,,,,,
35.95833333,136.875,413862462.3,,,,,,,
35.875,136.875,10714631.78,,,,,,,
35.79166667,136.875,7150601.257,,,,,,,
35.70833333,136.875,3579049.661,,,,,,,
35.625,136.875,4736116.253,,,,,,,
35.54166667,136.875,3534097345,,,,,,,
35.45833333,136.875,1062434229,,,,,,,
35.375,136.875,23163153886,,,,,,,
35.29166667,136.875,50023344269,,,,,,,
35.20833333,136.875,1.54081E+11,,,,,,,
35.125,136.875,1.54295E+11,,,,,,,
34.95833333,136.875,21300724365,,,,,,,
34.875,136.875,33912034199,,,,,,,
34.79166667,136.875,1165485923,,,,,,,
34.375,136.875,62154637.69,,,,,,,
34.29166667,136.875,33291.27371,,,,,,,
37.375,136.9583333,11510114.38,,,,,,,
37.29166667,136.9583333,5334036.219,,,,,,,
37.125,136.9583333,52897092.48,,,,,,,
37.04166667,136.9583333,316217998.2,,,,,,,
36.95833333,136.9583333,59875697.86,,,,,,,
36.875,136.9583333,217636294.7,,,,,,,
36.79166667,136.9583333,453903596.7,,,,,,,
36.70833333,136.9583333,2882030273,,,,,,,
36.625,136.9583333,762075036.7,,,,,,,
36.54166667,136.9583333,44090018.84,,,,,,,
36.45833333,136.9583333,6508029.215,,,,,,,
36.375,136.9583333,6719669.012,,,,,,,
36.29166667,136.9583333,6726867.933,,,,,,,
36.20833333,136.9583333,2791883.79,,,,,,,
36.125,136.9583333,3518827.358,,,,,,,
36.04166667,136.9583333,239534271.8,,,,,,,
35.95833333,136.9583333,3526290.612,,,,,,,
35.875,136.9583333,3571543.926,,,,,,,
35.79166667,136.9583333,17876503.14,,,,,,,
35.70833333,136.9583333,14316198.65,,,,,,,
35.625,136.9583333,26574068.62,,,,,,,
35.54166667,136.9583333,241211716.7,,,,,,,
35.45833333,136.9583333,3300125255,,,,,,,
35.375,136.9583333,11671743465,,,,,,,
35.29166667,136.9583333,42208575974,,,,,,,
35.20833333,136.9583333,1.39891E+11,,,,,,,
35.125,136.9583333,1.54295E+11,,,,,,,
35.04166667,136.9583333,71765719832,,,,,,,
34.95833333,136.9583333,36836784903,,,,,,,
34.70833333,136.9583333,0,,,,,,,
37.375,137.0416667,5802049.312,,,,,,,
37.29166667,137.0416667,5832423.321,,,,,,,
37.20833333,137.0416667,1008026.096,,,,,,,
37.04166667,137.0416667,0,,,,,,,
36.95833333,137.0416667,0,,,,,,,
36.79166667,137.0416667,565369859.2,,,,,,,
36.70833333,137.0416667,6202943719,,,,,,,
36.625,137.0416667,112340125.8,,,,,,,
36.54166667,137.0416667,27891101.31,,,,,,,
36.45833333,137.0416667,27856011.22,,,,,,,
36.375,137.0416667,27951168.44,,,,,,,
36.29166667,137.0416667,2788905.333,,,,,,,
36.20833333,137.0416667,2791884.085,,,,,,,
36.125,137.0416667,3518827.653,,,,,,,
36.04166667,137.0416667,3522562.525,,,,,,,
35.95833333,137.0416667,3526290.612,,,,,,,
35.875,137.0416667,3571543.631,,,,,,,
35.79166667,137.0416667,3575300.629,,,,,,,
35.70833333,137.0416667,3570275.072,,,,,,,
35.625,137.0416667,16064039.68,,,,,,,
35.54166667,137.0416667,24749046.13,,,,,,,
35.45833333,137.0416667,9880977724,,,,,,,
35.375,137.0416667,4682897794,,,,,,,
35.29166667,137.0416667,51958735616,,,,,,,
35.20833333,137.0416667,26609306665,,,,,,,
35.125,137.0416667,42437234746,,,,,,,
35.04166667,137.0416667,21860957167,,,,,,,
34.95833333,137.0416667,33094071165,,,,,,,
34.875,137.0416667,36260968473,,,,,,,
34.79166667,137.0416667,1901446064,,,,,,,
37.45833333,137.125,5387158.135,,,,,,,
37.375,137.125,5393833.703,,,,,,,
37.29166667,137.125,4860388.366,,,,,,,
36.70833333,137.125,2651206750,,,,,,,
36.625,137.125,529358605.7,,,,,,,
36.54166667,137.125,83673303.94,,,,,,,
36.45833333,137.125,27921164.38,,,,,,,
36.375,137.125,2785921.27,,,,,,,
36.29166667,137.125,5577811.256,,,,,,,
36.20833333,137.125,5583768.17,,,,,,,
36.125,137.125,3518827.358,,,,,,,
36.04166667,137.125,3522563.115,,,,,,,
35.95833333,137.125,3540254.195,,,,,,,
35.875,137.125,3543989.657,,,,,,,
35.79166667,137.125,3547717.153,,,,,,,
35.70833333,137.125,3551436.98,,,,,,,
35.625,137.125,3542810.782,,,,,,,
35.54166667,137.125,8242399.928,,,,,,,
35.45833333,137.125,131448105,,,,,,,
35.375,137.125,12234635845,,,,,,,
35.29166667,137.125,4442643412,,,,,,,
35.20833333,137.125,6655431739,,,,,,,
35.125,137.125,9139920139,,,,,,,
35.04166667,137.125,10183536242,,,,,,,
